3377699720880760;"10161";530798.000;1850915.000;"L'UNION";"Centre commercial";"";"CTRE CIAL L'UNION"
3377699720880761;"10162";530812.000;1850937.000;"L'UNION";"Centre commercial";"";"CTRE CIAL L'UNION"
3377699720880762;"0";492697.000;1798596.000;"MAURAN";"Mairie";"";""
3377699720880763;"0";497677.000;1800723.000;"COULADERE";"Centre";"";""
3377699720880764;"0";498500.000;1800600.000;"COULADERE";"Pont";"";""
3377699720880765;"0";498180.000;1801388.000;"CAZERES";"Jean Jaurès";"";""
3377699720880766;"0";495894.000;1800321.000;"PALAMINY";"Esplanade";"Arrêt";""
3377699720880767;"0";492938.000;1800278.000;"MARTRES-TOLOSANE";"Avenue de Palaminy";"";""
3377699720880768;"";492065.000;1800465.000;"MARTRES-TOLOSANE";"Place des Fêtes";"";""
3377699720880769;"0";491700.000;1800360.000;"MARTRES-TOLOSANE";"Gendarmerie";"Arrêt";""
3377699720880770;"0";526188.000;1826118.000;"VERNET";"Gare Mairie";"Gare";""
3377699720880771;"0";526188.000;1826118.000;"VERNET";"Gare Mairie";"Cour";""
3377699720880772;"0";526188.000;1826118.000;"VERNET";"Gare Mairie";"autocars "Mairie" dir.Toulouse";""
3377699720880773;"0";526188.000;1826118.000;"VERNET";"Gare Mairie";"autocars "Mairie" dir.Auterive";""
3377699720880774;"";511136.000;1846500.000;"BRAX";"Gare Brax Leguevin";"Quai SNCF dir.Auch";""
3377699720880775;"";511136.000;1846500.000;"BRAX";"Gare Brax Leguevin";"autocars dir.Brax Centre";""
3377699720880776;"";511136.000;1846500.000;"BRAX";"Gare Brax Leguevin";"autocars dir.Leguevin";""
3377699720880777;"";511136.000;1846500.000;"BRAX";"Gare Brax Leguevin";"Cour de la gare";""
3377699720888811;"";511136.000;1846500.000;"BRAX";"Gare Brax Leguevin";"Quai SNCF dir.Toulouse";""
3377699720880778;"0";489000.000;1798780.000;"MARTRES-TOLOSANE";"Rivière";"Arrêt";""
